name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
300-Castellón_,0.21701885640788676,0.0,22.352708528925753,0.0,28.806639988453185,0.0,0.14434442495182767,0.2908026803945817,0.561725288314975,0.21701885640788676
50-Ourense_,0.2175117460449396,0.0,28.47674847456895,0.0,33.80218606658145,0.0,0.09105985324602678,0.18131025632588593,0.3708334704353262,0.2175117460449396
150-Málaga_,0.21779747215240997,0.0,17.05229025197861,0.0,21.820929555998127,0.0,0.17144304787640668,0.35449074650216006,0.6811498871091042,0.21779747215240997
300-Ourense_,0.21987276128075983,0.0,27.92441218511314,0.0,33.75115158266745,0.0,0.1003784015004442,0.20152018689743673,0.4012964364450001,0.21987276128075983
150-Alicante_,0.22005882089291728,0.0,18.448375569316834,0.0,23.883381022631934,0.0,0.1654046379555135,0.3340882969373268,0.6432259174805318,0.22005882089291728
150-Albacete_,0.22019112126509333,0.0,29.755556506193326,0.0,35.120886420119966,0.0,0.08635678791678754,0.17351837468065395,0.3571341674543089,0.22019112126509333
150-Jaén_,0.22107202310831364,0.0,22.03142202245292,0.0,27.6267928908948,0.0,0.13578826237054084,0.27485323087125274,0.5398519630980476,0.22107202310831364
200-Barcelona_,0.22267876384585628,0.0,20.5488315035979,0.0,26.486105746535245,0.0,0.15827936034848397,0.3180298427618884,0.5950911649885686,0.22267876384585628
150-Barcelona_,0.22450010794624486,0.0,20.471040658280355,0.0,26.455057705285327,0.0,0.1627182005183954,0.3229526884596524,0.5951007177292499,0.22450010794624486
200-Tarragona_,0.2245673289614457,0.0,20.69464937531354,0.0,32.861246819248514,0.0,0.15288367837297012,0.3066302657908636,0.5867930282900267,0.2245673289614457
400-Tarragona_,0.2250645850028543,0.0,21.0009270656757,0.0,32.85070878378099,0.0,0.14497615841819844,0.2910086365293203,0.5570077884980176,0.2250645850028543
450-Tarragona_,0.22966194095498316,0.0,20.30895731755936,0.0,32.753119320788436,0.0,0.15347134918804722,0.31734224014163614,0.6095485349143415,0.22966194095498316
300-Murcia_,0.2299143575327478,0.0,21.544810304961022,0.0,26.638463351310214,0.0,0.12708933831212615,0.25745931729552185,0.5330686213817333,0.2299143575327478
150-Ourense_,0.23026309072859197,0.0,27.884088743892107,0.0,33.52563638299329,0.0,0.0985225889243526,0.19857194564180186,0.4033233523082492,0.23026309072859197
50-Toledo_,0.23370941556921976,0.0,21.695160674271175,0.0,27.667404575450576,0.0,0.13624845981603756,0.28426167367339505,0.5684701316882872,0.23370941556921976
150-León_,0.2340306255021104,0.0,25.692559514501514,0.0,31.2049855877078,0.0,0.11499524246294693,0.22780458952313193,0.4415765877744156,0.2340306255021104
100-Castellón_,0.23656425701223582,0.0,21.731570569644234,0.0,28.444820535344455,0.0,0.14529349170285583,0.29851025279687093,0.5683903252710591,0.23656425701223582
50-Cádiz_,0.2389595238896869,0.0,15.8708359964295,0.0,20.390843763177916,0.0,0.18180189284396042,0.3711292917782054,0.72047761878653,0.2389595238896869
100-Toledo_,0.23921345345898737,0.0,21.725125641741986,0.0,27.567862128642062,0.0,0.14235188649509392,0.28845343015854175,0.5606474298883699,0.23921345345898737
200-Castellón_,0.2417745905880433,0.0,22.57586980618221,0.0,28.34758855212629,0.0,0.13574530499554227,0.27081475942595845,0.5275948347761066,0.2417745905880433
250-Alicante_,0.24236948295748584,0.0,17.84475586219603,0.0,23.539303672310357,0.0,0.16915384662663413,0.34240723781660837,0.6784776983546505,0.24236948295748584
50-Málaga_,0.24429402736846917,0.0,16.623155244439587,0.0,21.44816129743815,0.0,0.1761409091717186,0.3682598801756476,0.698599086205977,0.24429402736846917
100-Ourense_,0.2446246426631442,0.0,27.577061640691838,0.0,33.211407460139284,0.0,0.1013457931624494,0.20232963706360435,0.4065085058076404,0.2446246426631442
50-Albacete_,0.2467467518854437,0.0,29.026194495117032,0.0,34.517702972542885,0.0,0.09070831656669069,0.18526282297232805,0.3779934305954576,0.2467467518854437
450-Alicante_,0.24706680932292957,0.0,17.64304974979446,0.0,23.466218105173443,0.0,0.17777088032648847,0.3621797038739774,0.6829613831506874,0.24706680932292957
100-Jaén_,0.24852170947473273,0.0,21.476388780571884,0.0,27.13563818647596,0.0,0.1420442355327573,0.2888816289910475,0.5562013613933803,0.24852170947473273
350-Tarragona_,0.2486756353287245,0.0,20.178355072150655,0.0,32.346383127936065,0.0,0.15401438677666276,0.3069278206339406,0.5958907676171064,0.2486756353287245
300-Almería_,0.24871289873928815,0.0,20.513467336135506,0.0,25.935104519342723,0.0,0.14209002810756388,0.2883392564980013,0.5797229996583941,0.24871289873928815
250-Castellón_,0.24994033048978304,0.0,21.983576965024845,0.0,28.194530080626855,0.0,0.14790342526818326,0.2974605274510368,0.5613226539357511,0.24994033048978304
300-Tarragona_,0.2529604163355127,0.0,20.0615852685755,0.0,32.25401600663844,0.0,0.1485691331483534,0.30497883641178614,0.6070416353614175,0.2529604163355127
50-Jaén_,0.25388756181537064,0.0,21.579098187001463,0.0,27.038585029749203,0.0,0.13696826666146555,0.27760332351621775,0.5469417409451737,0.25388756181537064
450-Valencia_,0.2554745889360659,0.0,21.12744955289512,0.0,26.437620575235773,0.0,0.13998398768521492,0.28574633244504954,0.5604967685292264,0.2554745889360659
350-Alicante_,0.2599647260816612,0.0,17.488777418504288,0.0,23.26435907223064,0.0,0.17515565362228874,0.3605847536278204,0.6920148001548854,0.2599647260816612
400-Castellón_,0.26017891506865487,0.0,22.168939623421704,0.0,28.00143612179676,0.0,0.1317045814040436,0.27678237611802936,0.5555563544332921,0.26017891506865487
200-Murcia_,0.261006828361528,0.0,20.483755821757885,0.0,26.095154248884615,0.0,0.1442693279812625,0.28880284217042773,0.5815014451379881,0.261006828361528
100-Murcia_,0.2615772584391085,0.0,20.808391055492443,0.0,26.085080857768602,0.0,0.13083131907779297,0.27166622635632015,0.5671210406570745,0.2615772584391085
350-Castellón_,0.26208205211385827,0.0,21.73240179383502,0.0,27.96539707993305,0.0,0.14381956227891057,0.29924362255902903,0.5771835725173275,0.26208205211385827
300-Alicante_,0.2628683500509458,0.0,17.733724656588237,0.0,23.21867385657483,0.0,0.17615441822730038,0.3551914247607575,0.6688403881967535,0.2628683500509458
100-Granada_,0.2631303293496132,0.0,20.394493375050324,0.0,26.09762691662291,0.0,0.15186281337047353,0.3075441039925719,0.5924326833797586,0.2631303293496132
400-Alicante_,0.2634469014217883,0.0,17.303805651700987,0.0,23.20956026577493,0.0,0.1871316095168438,0.37406346611268526,0.6957486432166982,0.2634469014217883
50-Tarragona_,0.263480106922108,0.0,19.629938889165587,0.0,32.026112920200454,0.0,0.158076010384664,0.322735421672407,0.6192711394118828,0.263480106922108
100-Alicante_,0.26504720782602986,0.0,17.694486643140998,0.0,23.1843328892646,0.0,0.1774666412621926,0.35743787684156825,0.6723836977031488,0.26504720782602986
200-Alicante_,0.2651091188091339,0.0,17.334575000736468,0.0,23.183356367312154,0.0,0.18466081954013805,0.37127921770609895,0.6941352542393717,0.2651091188091339
150-Granada_,0.2682414884227633,0.0,20.180166788906995,0.0,26.00695875587256,0.0,0.15557103064066852,0.31603412256267405,0.6041202414113277,0.2682414884227633
350-Murcia_,0.2704073651919213,0.0,20.081232839814284,0.0,25.928648254129772,0.0,0.14908382588945976,0.30325027897274937,0.6036536558245172,0.2704073651919213
450-Castellón_,0.27345982640841704,0.0,22.00149321015088,0.0,27.74896378635513,0.0,0.14260446924160938,0.2847415950073337,0.5452963676627074,0.27345982640841704
150-Murcia_,0.2764231038590228,0.0,20.015519581393317,0.0,25.821531745690248,0.0,0.14894976124664344,0.30280471118927166,0.6038389804778221,0.2764231038590228
100-Almería_,0.2880528324033257,0.0,19.675727125691875,0.0,25.246949976967024,0.0,0.14620727680256984,0.3072714087942514,0.6184083567563032,0.2880528324033257
50-Murcia_,0.29318995040575013,0.0,20.286870967529154,0.0,25.520607806710867,0.0,0.13858735297248914,0.2898517008465788,0.580633968037412,0.29318995040575013
50-Alicante_,0.29385002299889984,0.0,17.00823592719964,0.0,22.725495252560084,0.0,0.19671053035937086,0.38619922434404214,0.6966552141658625,0.29385002299889984
250-Murcia_,0.2969486314403763,0.0,19.617552759824026,0.0,25.452660491182247,0.0,0.16140988687309993,0.32675890839836125,0.614217161062896,0.2969486314403763
400-Valencia_,0.30121424046184175,0.0,20.197289680147424,0.0,25.612656548361034,0.0,0.1497692911649926,0.3076453001535481,0.5939331118425379,0.30121424046184175
350-Valencia_,0.3039749183477177,0.0,20.13511640240042,0.0,25.562012793610233,0.0,0.146547489663548,0.30060993769120986,0.5975068748525436,0.3039749183477177
250-Valencia_,0.3062493784235729,0.0,19.957232890679844,0.0,25.52021304104132,0.0,0.15054283294205012,0.30998913173803233,0.6112333736864294,0.3062493784235729
150-Valencia_,0.3069905963936943,0.0,20.037078316712208,0.0,25.506576227469434,0.0,0.1483266357507803,0.3059086988640539,0.6054008686874157,0.3069905963936943
50-Granada_,0.3081307262170697,0.0,19.699822661560116,0.0,25.288187299396252,0.0,0.15585538532961932,0.3209319870009285,0.6142699628597957,0.3081307262170697
200-Valencia_,0.31560652126180877,0.0,19.891204273445144,0.0,25.347523493477357,0.0,0.14978476200053376,0.308774671148052,0.60808119094492,0.31560652126180877
300-Valencia_,0.32195514987133833,0.0,19.917684002208762,0.0,25.229684159495932,0.0,0.14859350766386514,0.30508100916260233,0.6034940882069688,0.32195514987133833
50-Valencia_,0.33449408886372245,0.0,19.634695525137115,0.0,24.99531196674892,0.0,0.15163352684770123,0.3113273590123419,0.6126489551384446,0.33449408886372245
